fighter_id,name,birthdate,aka,associations,class_weight,wins,losses,draws,wins_by_ko_tko,wins_by_submission,wins_by_decision,wins_by_other,losses_by_ko_tko,losses_by_submission,losses_by_decision,losses_by_other,country,city,weight (lbs),sex,height,height (cm)
c5381a86d3bb48ddae9d9a3c9b5b903f,Billy Miles,1978-04-28,,['Capital City Fighting Alliance'],Middleweight,2,2,0,1,0,1,0,0,2,0,0,United States,"Lincoln, California",185.0,M,"5,10",177.8
540d6343bae44362b7f76d90c4a07885,Marquel Mederos,1996-11-30,,['Factory X'],Lightweight,8,1,0,6,0,2,0,0,0,1,0,United States,"Dallas, Texas",155.0,M,"5,10",177.8
59db0d7f32c74ed2a82e700a2cc68d69,Carlos Prates,1993-08-17,Carlao,['Phuket Top Team'],Welterweight,17,6,0,12,3,2,0,2,3,1,0,Brazil,"Taubate, Sao Paulo",170.0,M,"6,0",182.88
7616f4636490436a8e954f9e5504183d,Thomas Petersen,1995-03-30,The Train,['Spartan MMA'],Heavyweight,8,1,0,7,1,0,0,1,0,0,0,United States,"Farmington, Minnesota",257.0,M,"6,1",185.42
60c8d986fbcd4311bbd459b1a4dfdc48,Michael Page,1987-04-07,Venom,['London Shootfighters'],Welterweight,21,2,0,13,3,5,0,1,0,1,0,England,London,170.0,M,"6,3",190.5
587958b19637432caee50fd3d96b4f83,Brendson Ribeiro,1996-08-09,The Gorilla,['Evolucao Thai'],Light Heavyweight,15,5,1,9,6,0,0,2,2,1,0,Brazil,"Vila Mau/Marapanim, Para",203.0,,"6,3",190.5
e14470df715e4156a8347405a1b22122,Hyder Amil,1990-05-28,The Hurricane,['El Nino Training Center'],Featherweight,8,0,0,4,1,3,0,0,0,0,0,United States,"Vallejo, California",145.0,M,"5,8",172.72
1a094789bacd486db41fb536ef12fb3f,Ramon Taveras,1994-01-09,The Savage,['Bulldog Boxing'],Bantamweight,9,2,0,5,3,1,0,2,0,0,0,United States,"Jacksonville, Florida",135.0,,"5,7",170.18
8c5ee1d2dc634455b6422b3d6df23a9d,Stephan Bonnar,1977-04-04,The American Psycho,"[""One Kick's Gym""]",Light Heavyweight,15,9,0,3,7,5,0,3,0,6,0,United States,"Hammond, Indiana",205.0,M,"6,3",190.5
610a55b0dd7547ea99b623a0b3cdf55a,Alvin Robinson,1982-07-16,Kid,['Grudge Training Center'],Featherweight,15,9,0,0,14,1,0,5,4,0,0,United States,"Denver, Colorado",145.0,M,"5,9",175.26
60b810547ecf417fa2e361d0c62c9d32,Tyson Griffin,1984-04-20,,['American Kickboxing Academy'],Lightweight,17,8,0,6,3,8,0,3,0,5,0,United States,"Santa Rosa, California",155.0,M,"5,6",167.64
6703e8402c2a488cb955d9ed4dfd4914,Jason MacDonald,1975-06-03,The Athlete,"['Pure Fitness', 'Gracie Barra Calgary']",Middleweight,25,16,0,3,19,3,0,7,4,5,0,Canada,"Edmonton, Alberta",185.0,M,"6,2",187.96
06ed8c0dcd2242a9a054dd8c2e5fedb3,Mauricio Rua,1981-11-25,Shogun,['Universidade da Luta'],Light Heavyweight,27,14,0,21,1,5,0,7,3,4,0,Brazil,"Curitiba, Parana",205.0,M,"6,1",185.42
f6f374fda45b40e7b055e1fc846c1461,Din Thomas,1976-09-28,Dinyero,['American Top Team'],Featherweight,26,9,1,7,15,4,0,2,2,5,0,United States,"Orlando, Florida",143.0,M,"5,9",175.26
2df6b20d6a4541b0b9b66887d32031a3,Kenny Florian,1976-05-26,KenFlo,['Florian Martial Arts Center'],Featherweight,14,6,0,4,8,2,0,1,1,4,0,United States,"Westwood, Massachusetts",145.0,M,"5,10",177.8
2979136f6a0c4571923c9820e2c1ea1b,Cole Miller,1984-04-26,Magrinho,['American Top Team'],Featherweight,21,11,1,3,15,3,0,2,0,9,0,United States,"Augusta, Georgia",145.0,M,"6,1",185.42
0f1e511bf3a64b78b1a78a6ea277bf83,Dan Henderson,1970-08-24,Hendo,['Team Quest'],Middleweight,32,15,0,17,1,14,0,3,4,8,0,United States,"Temecula, California",185.0,M,"6,1",185.42
7ee7d7a294fb4124b88a425782b30ff8,Michael Bisping,1979-02-28,The Count,['HB Ultimate'],Middleweight,30,9,0,18,2,10,0,3,2,4,0,England,Manchester,185.0,M,"6,2",187.96
5124f3034430458fbbc24f894a01d726,Terry Etim,1986-01-11,,['Team Kaobon'],Lightweight,16,5,0,2,12,2,0,1,1,3,0,England,Liverpool,155.0,M,"6,1",185.42
acc98e9709ec481b88f1242fe4c6a2e6,Kendall Grove,1982-11-12,Da Spyder,['Straight Rootless Fight Team'],Middleweight,24,19,1,8,10,6,0,9,4,6,0,United States,"Maui, Hawaii",185.0,M,"6,6",198.12
97c077c565f243a0b65913885dcf19e5,Roger Huerta,1983-05-20,El Matador,['Allstars Training Center'],Lightweight,24,13,1,12,5,5,2,7,1,5,0,United States,"Austin, Texas",155.0,M,"5,9",175.26
2af35c9cd38748a89b9cdffb99b3326e,Tito Ortiz,1975-01-23,The Huntington Beach Bad Boy,['Team Punishment'],Light Heavyweight,21,12,0,10,5,6,0,5,2,5,0,United States,"Huntington Beach, California",205.0,M,"6,2",187.96
2a4331e2959741d29cf85c7d37228933,Antoni Hardonk,1976-02-05,,['Dynamix MMA'],Heavyweight,8,6,0,6,2,0,0,2,1,3,0,Netherlands,"Weesp, North Holland",240.0,M,"6,4",193.04
4145a5d8b3234feb84889ffdc55b4d22,B.J. Penn,1978-12-13,The Prodigy,"[""BJ Penn's MMA""]",Featherweight,16,14,0,7,6,3,0,4,1,9,0,United States,"Hilo, Hawaii",145.0,M,"5,9",175.26
57e3352e751048a9bc761d83be6822b6,Mark Bocek,1981-10-24,,['Tristar Gym'],Lightweight,12,5,0,1,7,4,0,1,1,3,0,Canada,"Toronto, Ontario",155.0,M,"5,9",175.26
52f182246e624c5592963c4d3fba2d9d,Allen Berube,1974-08-25,Monstah,['Gracie Tampa'],Lightweight,4,3,0,0,2,2,0,2,1,0,0,United States,"Biddeford, Maine",155.0,M,"5,8",172.72
f0b3cfe4c3a9484c8d37ff293ca87ef0,Brian Geraghty,1980-11-04,,['Freestyle Academy'],Lightweight,26,18,0,7,14,5,0,5,4,9,0,United States,"Pleasant Prairie, Wisconsin",155.0,M,"5,7",170.18
805092c23e48405aad8c980e9332cc54,Robert Emerson,1981-07-30,The Saint,['MMA Lab'],Bantamweight,21,15,1,6,7,8,0,0,3,12,0,United States,"Newport Beach, California",135.0,M,"5,8",172.72
e116b33cd05f4ebb8c50f9e4c2213dab,Spencer Fisher,1976-05-09,The King,[],Lightweight,24,9,0,10,9,5,0,3,0,6,0,United States,"Davenport, Iowa",155.0,M,"5,7",170.18
2a42affeec5242b88302d79c1a335683,Sam Stout,1984-04-23,Hands of Stone,"['Team Tompkins', 'Syndicate MMA']",Lightweight,20,12,0,9,1,10,0,3,3,6,0,Canada,"London, Ontario",155.0,M,"5,9",175.26
84f852efe02345f88bd0b3f5ca68003d,Nate Mohr,1983-03-03,,['Team Curran'],Lightweight,9,7,0,8,0,1,0,1,5,1,0,United States,"Cedar Falls, Iowa",155.0,M,"5,9",175.26
a144fae2c76f4aea9b79f7471e0d19aa,Luke Caudillo,1980-11-30,"Lil, Hulk",['Grudge Training Center'],Lightweight,17,17,0,12,1,4,0,3,10,4,0,United States,"North Platte, Nebraska",155.0,M,"5,7",170.18
4bf5defe62524934b2f9ad4847b39a7c,Elvis Sinosic,1971-02-13,The King of Rock n Rumble,[],Light Heavyweight,7,11,0,4,3,0,0,6,1,4,0,Australia,Sydney,199.0,M,"6,3",190.5
3c5527c2dbf047de847cf58b0ff4bf54,Assuerio Silva,1974-06-18,,[],Heavyweight,16,8,1,7,7,2,0,3,2,3,0,Brazil,"Curitiba, Parana",235.0,M,"6,1",185.42
03f6f8d97aa64d5cafc17db26777332f,Dokonjonosuke Mishima,1972-04-19,,['Cobra Kai MMA Dojo'],Lightweight,20,7,0,3,7,10,0,2,3,2,0,Japan,"Amagasaki, Hyogo",154.0,M,"5,7",170.18
2137cca32d484f08b2c9e208ec90707c,Seth Petruzelli,1979-12-03,The Silverback,['The Jungle MMA'],Light Heavyweight,14,8,0,12,1,1,0,3,4,1,0,United States,"Fort Myers, Florida",205.0,M,"6,0",182.88
99b95468584b43f0b12d4fb4b955a001,Travis Lutter,1973-05-12,The Serial Killer,"[""Lion's Den Dallas""]",Middleweight,10,6,0,1,7,2,0,4,1,1,0,United States,"Dallas, Texas",185.0,M,"6,2",187.96
247779cd30c5407cbf0e3136e2d87e27,John Halverson,1972-09-08,,[],Lightweight,16,8,1,10,5,1,0,4,2,1,1,United States,"Waukee, Iowa",155.0,M,"5,9",175.26
55f5bce612644f58aa86262a518e8bdd,Jake O'Brien,1984-09-25,,['Integrated Fighting Academy'],Light Heavyweight,15,4,0,7,3,5,0,2,2,0,0,United States,"Indianapolis, Indiana",205.0,M,"6,3",190.5
f5302de2fd4a4f7a9700b7b282c65956,Anthony Perosh,1972-05-10,The Hippo,['Team Perosh Mixed Martial Arts'],Light Heavyweight,15,10,0,5,10,0,0,7,0,3,0,Australia,"Sydney, New South Wales",205.0,M,"6,3",190.5
237f6d5d3c0b46e89dd48da31f02019b,Nick Diaz,1983-08-02,,['Cesar Gracie Fight Team'],Middleweight,26,10,2,13,8,5,0,3,0,7,0,United States,"Stockton, California",185.0,M,"6,1",185.42
332eb30170a6453e9aeaad5b48580e2d,Jeff Monson,1971-01-18,The Snowman,['American Top Team'],Heavyweight,60,26,1,5,36,18,1,9,4,13,0,United States,"Miami, Florida",238.0,M,"5,9",175.26
e8ff612c615f4bb59282690c73848943,Crafton Wallace,1972-04-15,,['Inferno MMA'],Middleweight,18,6,0,8,9,1,0,2,3,1,0,United States,"Naples, Florida",184.0,M,"6,0",182.88
35b1177e80724390b2b903891f372641,Ken Shamrock,1964-02-11,"The World,s Most Dangerous Man","[""Lion's Den""]",Heavyweight,28,17,0,3,22,3,0,11,4,2,0,United States,"San Diego, California",212.0,M,"6,1",185.42
84d5a298b78144f4add43cf0d59165b5,Cory Walmsley,,,['Team Bison'],Light Heavyweight,8,2,0,2,5,1,0,0,1,1,0,United States,"St. Paul, Minnesota",205.0,M,"6,0",182.88
6bc3820617754e2fa73c3cf22075495a,Kristian Rothaermel,1972-01-31,,[],Light Heavyweight,4,3,0,2,2,0,0,0,3,0,0,United States,"Metairie, Louisiana",205.0,M,"6,0",182.88
530a43d8c5dd4b1fafe10acfc1356c42,Mark Hominick,1982-07-22,The Machine,['Team Tompkins'],Featherweight,20,12,0,9,7,4,0,3,5,4,0,Canada,"London, Ontario",145.0,M,"5,8",172.72
7849c595e93b46fc9bd52d38aba23a01,Nick Thompson,1981-06-23,The Goat,['Minnesota Martial Arts Academy'],Welterweight,38,14,0,14,18,6,0,9,4,1,0,United States,"Minneapolis, Minnesota",170.0,M,"6,1",185.42
0dcaef9f131a423baec6bc7b5c40eb85,Rick Davis,,,['Las Vegas Combat Club'],Lightweight,3,1,0,2,0,1,0,1,0,0,0,USA,"Las Vegas, Nevada",155.0,M,,
dffa8fde08544fadb02bb59e99a39f70,Ansar Chalangov,1979-10-30,,['Legion Fight Team'],Middleweight,14,5,0,3,10,1,0,1,3,1,0,Russia,Rostov-on-don,185.0,M,"5,9",175.26
c7e8d3aad17e4c5a8889b1fd5413f4ca,Kevin Jordan,1970-12-31,The Shaman,['USCAA'],Heavyweight,11,9,0,3,4,4,0,5,1,3,0,United States,"Columbus, Georgia",245.0,M,"6,3",190.5
977c885ee39442408904808dd368d30c,Jeff Newton,,,['Todd Medina Freestyle Team'],Light Heavyweight,4,2,0,2,2,0,0,0,1,1,0,United States,"Costa Mesa, California",204.0,M,"6,2",187.96
92d5028ab5ad4e2696eee97a7bf0fe57,Jay Hieron,1976-07-29,The Thoroughbred,['Xtreme Couture'],Welterweight,23,7,0,7,6,10,0,4,0,3,0,United States,"Long Island, New York",170.0,M,"5,11",180.34
d72b22b864844ea4bc422814f03a42da,Ron Faircloth,1971-08-16,The Blunt Instrument,"['Chosen Few', 'Combat Training Center']",Light Heavyweight,33,20,1,13,13,7,0,8,7,5,0,United States,"Stoughton, Wisconsin",205.0,M,"5,9",175.26
287a1c2108bb4706a831d758d1bd52a3,Travis Wiuff,1978-03-15,Diesel,['Elite Performance'],Heavyweight,78,22,1,39,12,27,0,16,3,3,0,United States,"Rochester, Minnesota",265.0,M,"6,3",190.5
5fd15c6228a54db9b9675d5e1538379b,Phil Baroni,1976-04-16,New York Bad Ass,['American Kickboxing Academy'],Welterweight,16,19,0,11,2,3,0,7,3,9,0,United States,"Long Island, New York",170.0,M,"5,9",175.26
afda61c9d3424d21a5fdb11f92f76ec5,Curtis Stout,1973-11-07,,[],Middleweight,11,12,0,9,1,1,0,4,4,4,0,United States,"Kansas City, Kansas",185.0,M,"6,1",185.42
4d3553c13379404fbf2f96aeb9dcf9d7,Tiki Ghosn,1977-02-09,,[],Welterweight,10,7,0,2,2,6,0,4,3,0,0,United States,"Huntington Beach, California",169.0,M,"5,10",177.8
d48f3468e7124856a2c78dcffaf8db54,David Abbott,1965-04-26,Tank,[],Heavyweight,10,15,0,7,2,1,0,8,5,2,0,United States,"Huntington Beach, California",250.0,M,"6,0",182.88
1a5d3be62c5c40d0a3e54ef9bdf442fe,Falaniko Vitale,1974-07-14,Niko,['808 Top Team'],Middleweight,30,11,0,14,12,4,0,5,3,3,0,United States,"Honolulu, Hawaii",185.0,M,"5,10",177.8
5cc9fdfa23d14a40a3c6b0217595a76e,Gerald Strebendt,1979-03-01,The Finishing Machine,['10th Planet Jiu-Jitsu'],Lightweight,9,7,0,1,8,0,0,4,3,0,0,United States,"Los Angeles, California",155.0,M,"5,9",175.26
13a3ba38909748ea8579fd6f5d16cd75,Caol Uno,1975-05-08,,['Uno Dojo'],Featherweight,34,23,0,3,18,13,0,9,3,11,0,Japan,"Yokosuka, Kanagawa",145.0,M,"5,7",170.18
a7c408723fd64d6ab962b04debb89f5d,Phillip Miller,1979-02-20,,['Williams Combat Grappling'],Middleweight,16,0,0,10,2,4,0,0,0,0,0,United States,"Hesperia, California",182.0,M,"5,11",180.34
0a9fe9c9ab984faf936293a7f7d4aadd,Benji Radach,1979-04-05,The Razor,['Reign MMA'],Middleweight,21,7,1,17,1,3,0,5,0,2,0,United States,"Castlerock, Washington",185.0,M,"5,10",177.8
7b15682058a34da798ab15c81bb2aea3,Joao Marcos Pierini,1971-12-11,,['Team JM'],Welterweight,4,1,0,2,2,0,0,1,0,0,0,Mexico,"Playa del Carmen, Quintana Roo",170.0,M,"6,1",185.42
9b94cf8b10944178b19da3899d7d08a3,Murilo Bustamante,1966-07-30,,['Brazilian Top Team'],Middleweight,15,8,0,7,4,4,0,2,0,6,0,Brazil,"Arpoador, Rio de Janeiro",185.0,M,"6,1",185.42
0b939922109e45599c57bc3875fa0596,Kelly Dullanty,1977-07-04,Psycho,[],Lightweight,4,2,0,2,0,2,0,1,1,0,0,United States,"San Jose, California",155.0,M,"5,8",172.72
9176347b437f43029a0ffefb2aca45db,Jutaro Nakao,1970-11-30,,['Jutaro Nakao MMA School'],Welterweight,26,21,0,7,14,5,0,4,1,16,0,Japan,"Yokosuka, Kanagawa",170.0,M,"5,9",175.26
62dfa48f608f44f5aa9a1160f8283e90,Paul Rodriguez,1975-05-18,,['American Top Team Orlando'],Lightweight,10,9,0,2,6,2,0,1,4,4,0,United States,"Orlando, Florida",155.0,M,"5,8",172.72
f6d6ef09ca3c4bc199eccab9c23a32b2,Yuki Kondo,1975-07-17,Sora,['Pancraseism Yokohama'],Welterweight,66,40,0,21,17,28,0,6,9,25,0,Japan,"Nagaoka, Niigata",158.0,M,"5,11",180.34
fcc55e1c75c34c76b5031818fe38682e,John Lewis,1969-07-16,,"['Lewis', 'Pederneiras Vale-Tudo']",Welterweight,3,4,0,2,1,0,0,2,1,1,0,United States,"Las Vegas, Nevada",160.0,M,"6,0",182.88
5400ffe21b024b3396ad51a785479f2f,Aaron Brink,1974-11-12,The Frijolero,[],Heavyweight,29,27,2,25,4,0,0,11,15,1,0,United States,"San Diego, California",231.0,M,"6,3",190.5
1049c2f4331c4a39b177369d446879a3,CJ Fernandes,1977-11-13,,['HIT Squad'],Welterweight,14,8,0,10,2,2,0,4,3,0,1,United States,"Granite City, Illinois",170.0,M,"6,0",182.88
ccaeeb10fc2c49758296fa33b2021bbf,Sanae Kikuta,1971-09-10,,['Grabaka'],Light Heavyweight,31,9,1,5,16,10,0,4,2,3,0,Japan,"Nerima, Tokyo",200.0,M,"5,9",175.26
df2f4572c570461389875d83e7e7a198,Katsuhisa Fujii,1972-08-15,Shamoji,['Core'],Heavyweight,9,18,0,3,3,3,0,7,6,5,0,Japan,"Fukuyama, Hiroshima",217.0,M,"6,0",182.88
fdcaa57882504c6999c0cd6b3ae46cf1,Chris Condo,,,[],,0,1,0,0,0,0,0,1,0,0,0,,,,M,,
121b65380ec147958c9700463d855478,Joey Roberts,1977-11-11,,['Memphis Bad Boyz'],Light Heavyweight,4,3,0,4,0,0,0,2,1,0,0,United States,"Peculiar, Missouri",205.0,,"6,2",187.96
21749a38c5e541b3a8c165ddcee7acdd,Dave Roberts,1977-11-15,,[],Light Heavyweight,5,8,0,2,3,0,0,5,2,1,0,United States,"Jacksonville, Florida",203.0,,"6,1",185.42
2eaf78fb37374f77badfc50fc49bad31,Darrell Gholar,1962-11-07,,[],Light Heavyweight,5,6,0,3,1,1,0,1,2,3,0,United States,"North Hollywood, California",198.0,M,"5,8",172.72
9115b670df704f70a47bf55f89e7820d,Joe Pardo,,,['Gracie Jiu-Jitsu Academy'],Heavyweight,4,6,0,0,3,1,0,1,2,3,0,USA,"Torrance, California",210.0,M,"6,1",185.42
8563298305a34a8e993e9e9d432e1725,Bob Gilstrap,1974-07-16,,[],Heavyweight,5,7,0,2,3,0,0,1,1,4,1,United States,"Seattle, Washington",210.0,M,"6,3",190.5
78588fb9f2bb4792b6145ee7a1c1f378,Kazushi Sakuraba,1969-07-14,The Gracie Hunter,['Laughter7'],Welterweight,26,17,2,4,19,3,0,10,3,4,0,Japan,"Katagami, Akita",167.0,,"6,0",182.88
0c832822710343a1af6405c68080e8e9,Marcus Silveira,1964-12-09,Conan,['American Top Team'],Heavyweight,6,4,1,3,2,0,1,2,2,0,0,Brazil,Rio de Janeiro,242.0,,"6,3",190.5
7d75f7cb019540e58aeacb5e3d86a541,Dan Bobish,1970-01-26,The Bull,['Strong Style Fight Team'],Super Heavyweight,17,9,0,9,8,0,0,6,3,0,0,United States,"Cleveland, Ohio",332.0,M,"6,1",185.42
8117f41d77364cea8e833c8c79a4228f,Brian Johnston,1968-07-28,Fury,['American Kickboxing Academy'],Heavyweight,5,5,0,3,2,0,0,2,3,0,0,United States,"San Jose, California",222.0,M,"6,4",193.04
b31f7fad946f4e81bf0b107ffe13a804,Enson Inoue,1967-04-15,Yamato Damashi,['Purebred Omiya'],Light Heavyweight,12,8,0,5,7,0,0,4,1,2,1,Japan,"Omiya, Saitama",204.0,M,"5,10",177.8
e6b69fd286aa459ea3002411bc3756ef,Dmitri Stepanov,,,[],Heavyweight,0,1,0,0,0,0,0,0,1,0,0,Belarus,Minsk,220.0,M,"6,3",190.5
cdcd66d9fce04fa5a766f90d2c666878,Wallid Ismail,1968-02-22,,['Brazil Dojo'],Middleweight,9,3,0,3,4,2,0,1,0,2,0,Brazil,Rio De Janeiro,182.0,M,"5,7",170.18
ab87ebec4b0e4a868172a2718e756924,Rainy Martinez,,,[],Light Heavyweight,0,2,0,0,0,0,0,1,1,0,0,United States,"Tucson, Arizona",195.0,M,"6,0",182.88
2ad7aff1862744a8994253cfa48f7668,Don Frye,1965-11-23,The Predator,['Team Frye'],Heavyweight,20,9,1,8,10,1,1,5,2,2,0,United States,"Sierra Vista, Arizona",210.0,M,"6,1",185.42
62df7459cfd0410d9e49435c600721b5,Marcus Bossett,,The Grasshopper,[],Heavyweight,1,3,0,1,0,0,0,0,3,0,0,United States,"Los Angeles, California",220.0,M,"6,1",185.42
52a25b75881340f186ae99b6bbe2d809,Dieuseul Berto,1960-07-16,Tiger,"[""Tiger's World of Martial Arts""]",Light Heavyweight,0,3,0,0,0,0,0,1,1,1,0,United States,"Winter Haven, Florida",200.0,,"5,9",175.26
d7ce64c5682c4bdfba2b812770ec0892,Reza Nasri,,,[],Light Heavyweight,0,1,0,0,0,0,0,1,0,0,0,Iran,Isfahan,205.0,M,"5,11",180.34
b016a72688104fd8be70f5827149b736,Zane Frazier,1966-07-16,Nasty,[],Heavyweight,4,11,0,3,0,1,0,9,2,0,0,United States,"North Hollywood, California",230.0,M,"6,6",198.12
2fc1f0af38454410b09ed66c914506ae,Oleg Taktarov,1967-08-26,The Russian Bear,['Freelance'],Heavyweight,17,5,0,2,14,1,0,3,0,2,0,Russia,Nizhny Novgorod,210.0,M,"6,0",182.88
d5aac377a53e43c5b018e2404f979867,David Hood,,The Boston Strangler,[],Light Heavyweight,1,3,0,0,1,0,0,0,3,0,0,United States,"Lowell, Massachusetts",189.0,M,"6,0",182.88
4a48f26023884da8840daa94418fe892,Onassis Parungao,,,[],Light Heavyweight,2,1,0,2,0,0,0,1,0,0,0,Philippines,Manila,205.0,,"5,11",180.34
c6ce941291834f5789fba92756fc4b0c,Todd Medina,1970-04-30,El Tiburon,['Carlson Gracie Jiu-Jitsu'],Light Heavyweight,11,9,1,3,7,1,0,5,2,2,0,United States,"Santa Ana, California",205.0,M,"5,10",177.8
b41a11cc424e426fa843f8b862753507,Ernie Verdicia,,The Fighting Paramedic,[],Heavyweight,0,1,0,0,0,0,0,0,1,0,0,United States,"Miami, Florida",219.0,M,"5,10",177.8
1f53805bc9cf4aa6a82766a56a5baeda,Eldo Dias Xavier,1964-07-16,Iron Hand,[],Middleweight,0,1,0,0,0,0,0,1,0,0,0,Brazil,Belo Horizonte,180.0,M,"5,11",180.34
85bda2a9a86445c4a171955a67673541,Kevin Rosier,1962-01-06,,[],Heavyweight,2,6,0,1,1,0,0,3,3,0,0,United States,"Tampa, Florida",265.0,M,"6,4",193.04
1e786ac04f8545ad85715abc20666cda,Alberto Cerra Leon,,,[],Heavyweight,0,1,0,0,0,0,0,0,1,0,0,Spain,Lemoa,231.0,M,"5,8",172.72
cfa1d2e7237c44e0818c974543d774f2,Robert Lucarelli,,,[],Heavyweight,0,1,0,0,0,0,0,1,0,0,0,United States,"Schenectady, New York",245.0,M,"6,2",187.96
e49ca6a06f114b09b80b4440b379a7eb,Leon Edwards,1991-08-25,Rocky,['Team Renegade'],Welterweight,21,3,1,7,3,12,0,0,0,2,1,England,"Erdington, West Midlands",170.0,M,"6,0",182.88
c5fd7d76d03c49d9bc85980842c51fbc,Colby Covington,1988-02-22,Chaos,['MMA Masters'],Welterweight,17,3,0,4,4,9,0,1,1,2,0,United States,"Springfield, Oregon",170.0,M,"5,11",180.34
49f3696116c445e4a353f74779123901,Alonzo Menifield,1987-10-18,Atomic,['Saekson Muay Thai'],Light Heavyweight,14,3,0,10,3,2,0,1,0,2,0,United States,"Dallas, Texas",205.0,M,"6,0",182.88
3a3afc44f5fa4550afd1578934e862fa,Dustin Jacoby,1988-04-04,The Hanyak,['Factory X'],Light Heavyweight,19,7,0,12,1,6,0,1,2,5,0,United States,"Arenzville, Illinois",205.0,M,"6,4",193.04
3437db6aaec743c7becadb3adcc70d82,Lucas Almeida,1991-01-31,,['Team Kioshi'],Featherweight,14,2,0,9,5,0,0,1,1,1,0,Brazil,"Sorocaba, Sao Paulo",145.0,M,"6,0",182.88
38c8b65a8d1f46a79ce195b4e478fdc4,Andre Fili,1990-06-25,Touchy,['Team Alpha Male'],Featherweight,22,10,1,10,3,10,0,3,2,5,0,United States,"Sacramento, California",145.0,M,"5,10",177.8
9c2118d330324bbe9ec6c88e9126ed56,Su Mudaerji,1996-01-20,Tibetan Eagle,"['Enbo Fight Club', 'Team Alpha Male']",Bantamweight,16,5,0,13,1,2,0,0,6,0,0,China,"Aba, Sichuan",135.0,M,"5,8",172.72
2c24ba68dcdb4587b3f28c15f03beb6c,Tim Elliott,1986-12-24,,['Next Generation Mixed Martial Arts'],Bantamweight,19,13,0,3,7,10,0,1,6,6,0,United States,"Lee's Summit, Missouri",135.0,M,"5,7",170.18
e1813c8fb92c46ddbb44c32a29907e98,Luana Santos,2000-04-16,,"['011 MMA', 'Team Lucas Mineiro']",Featherweight,6,1,0,1,3,3,0,0,0,1,0,Brazil,"Sao Paulo, Sao Paulo",139.0,F,"5,6",167.64
817ba79937684e138cd2328847e1dd48,Stephanie Egger,1988-08-12,,['Buddy Gym'],Bantamweight,8,4,0,3,4,1,0,0,2,3,0,Switzerland,St. Gallen,135.0,F,"5,7",170.18
ba69cd30074340dcbdb2eb5964b5f8ba,Deiveson Figueiredo,1987-12-18,Daico / Deus da Guerra,['Team Figueiredo'],Bantamweight,22,3,0,9,8,5,0,1,1,1,0,Brazil,"Soure, Para",135.0,M,"5,5",165.1
88e923bef455403692a24093e091801e,Punahele Soriano,1992-11-22,Story Time,['Xtreme Couture'],Middleweight,9,4,0,6,2,1,0,1,1,2,0,United States,"Wailua, Hawaii",185.0,M,"6,0",182.88
54d906155040439da02aa9c527e25639,Zachary Reese,1994-03-24,Savage,['W4R Training Center'],Middleweight,6,1,0,4,2,0,0,1,0,0,0,United States,"Shiner, Texas",185.0,M,"6,3",190.5
8a7138b2a46c48f38cc7756df6ebfd72,Wellington Turman,1996-07-22,,['Teixeira MMA & Fitness'],Welterweight,18,8,0,4,8,6,0,2,1,5,0,Brazil,"Curitiba, Parana",170.0,M,"6,0",182.88
81ec79678dba47ab930236a0edadd459,Paul Craig,1987-11-27,Bearjew,['Scottish Hit Squad'],Middleweight,17,7,0,4,13,0,0,4,2,1,0,Scotland,Coatbridge,185.0,M,"6,4",193.04
e34ed9a72a144f598c259241bd310a6e,Nick Aguirre,1996-01-15,Slick,['Valle Flow Striking'],Bantamweight,7,2,0,3,4,0,0,0,1,1,0,United States,"Oswego, Illinois",135.0,M,"5,9",175.26
9dd0d5367d0d4f37ac37d92e5b5244bc,Christian Leroy Duncan,1995-07-24,,['Range Martial Arts Academy'],Middleweight,9,1,0,7,1,1,0,0,0,1,0,England,"Gloucester, Gloucestershire",185.0,M,"6,2",187.96
0ffa63f50b0749c8b647eb47d3896115,Denis Tiuliulin,1988-05-17,,['Evolve Gym'],Middleweight,10,9,1,9,0,1,0,3,4,2,0,Russia,Moscow,185.0,M,"6,1",185.42
6e16974eafec495eac929793f0301490,Rafael Estevam,1996-08-10,Macapa,['Nova Uniao'],Bantamweight,12,0,0,4,3,5,0,0,0,0,0,Brazil,"Macapa, Amapa",128.0,M,"5,8",172.72
1ea94facb4274cc885106076a24cfdca,Charles Johnson,1991-01-10,InnerG,['Murcielago MMA'],Flyweight,13,6,0,6,3,4,0,0,0,6,0,United States,"St. Louis, Missouri",125.0,M,"5,9",175.26
d296484df6c947d994171fb87dcf2825,Diego Lopes,1994-12-30,,['Lobo Gym MMA'],Featherweight,23,6,0,9,12,2,0,2,0,4,0,Brazil,"Manaus, Amazonas",145.0,M,"5,11",180.34
327ea017ac1b4a069f175a19fec8db71,Pat Sabatini,1990-11-09,,"['Renzo Gracie Philly', 'MPR Endurance']",Featherweight,18,5,0,2,11,5,0,3,0,2,0,United States,"Bristol, Pennsylvania",145.0,M,"5,9",175.26
d27f3d98a3b341b3a85b29ec78f7e960,Jared Gordon,1988-09-06,Flash,['Kill Cliff FC'],Lightweight,20,6,1,7,2,11,0,4,1,1,0,United States,"Queens, New York",155.0,M,"5,9",175.26
faaef2aa975b499faa517ed5902f984f,Mateusz Rebecki,1992-10-03,Chinczyk,"[""Berserker's Team""]",Lightweight,19,1,0,9,7,3,0,1,0,0,0,Poland,Szczecin,155.0,M,"5,7",170.18
